add,lbl,lega_id,wholeName
OFAC,OFAC,18780,OBSCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU PROMINVEST
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18781,OBIEDINENNAYA PROMYSHLENNAYA KORPORATSIYA OBORONPROM OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18782,ROSOBORONEKSPORT OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18783,KONTSERN SIRIUS OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18784,JOINT-STOCK COMMERCIAL BANK NOVIKOMBANK
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18785,AKTSIONERNOE OBSHCHESTVO RT-OKHRANA
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18786,OTKRYTOE AKTSIONERNOE OBSHCHESTVO TEKHNOLOGII BEZOPASNOSTI
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18787,UNITED INSTRUMENT MANUFACTURING CORPORATION
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18788,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RT-INFORM
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18789,KONTSERN ORION OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18790,RT-METALLURGIYA OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18791,KONTSERN AVIAPRIBOROSTROENIE OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18792,90 EKSPERIMENTALNY ZAVOD OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18793,AKTSIONERNOE OBSHCHESTVO TSENTRALNOE KONSTRUKTORSKOE BYURO SPETSIALNYKH RADIOMATERIALOV
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18794,AKTSIONERNOE OBSHCHESTVO MOSKOVSKI MASHINOSTROITELNY EKSPERIMENTALNY ZAVOD - KOMPOZITSIONNYE TEKHNOLOGII
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18795,OTKRYTOE AKTSIONERNOE OBSHCHESTVO NOVO-VYATKA
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18808,AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNOE OBEDINENIE OPTIKA
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18809,OTKRYTOE AKTSIONERNOE OBSHCHESTVO VNESHNEEKONOMICHESKOE OBEDINENIE STANKOIMPORT
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18810,OTKRYTOE AKTSIONERNOE OBSHCHESTVO NOVOSIBIRSKOE PROIZVODSTVENNOE OBEDINENIE LUCH
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18811,OTKRYTOE AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNOE OBEDINENIE SPLAV
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18812,OTKRYTOE AKTSIONERNOE OBSHCHESTVO NOVOVYATSKI MEKHANICHESKI ZAVOD
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18813,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RT-ENERGOEFFEKTIVNOST
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18814,OTKRYTOE AKTSIONERNOE OBSHCHESTVO KALINOVSKI KHIMICHESKI ZAVOD
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18815,AKTSIONERNOE OBSHCHESTVO NOVOSIBIRSKI ZAVOD POLUPROVODNIKOVYKH PRIBOROV S OKB
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18816,AKTSIONERNOE OBSHCHESTVO RT-STROITELNYE TEKHNOLOGII
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18817,MZ MAYAK OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18818,ULYANOVSKI GIPROAVIAPROM OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18819,OBEDINENNAYA DVIGATELESTROITELNAYA KORPORATSIYA OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,18820,VERTOLETY ROSSII AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19468,GAZPROM DOBYCHA YAMBURGOOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19469,GAZPROM TRANSGAZ YUGORSK OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19470,NIIGAZEKONOMIKA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19471,GAZPROM TRANSGAZ SANKT-PETERBURG OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19472,GAZPROM TRANSGAZ STAVROPOL OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19542,GAZPROM RUSSKAYA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19543,GAZPROM ENERGO OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19544,GAZPROM DOBYCHA NADYM OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19545,GAZPROM SVYAZ OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19546,GAZPROM MEZHREGIONGAZ OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19631,GAZPROM DOBYCHA KUZNETSK OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19632,GAZPROM TRANSGAZ UKHTA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19633,GAZPROM TRANSGAZ KAZAN OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19634,GAZPROM TRANSGAZ SARATOV OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19635,GAZPROM SOTSINVEST OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19636,GAZPROM DOBYCHA NOYABRSK OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19637,GAZPROM GAZOBEZOPASNOST OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19638,GAZPROM FLOT OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19639,GAZ-OIL OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19640,GAZPROM INVEST OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19641,GAZPROM TSENTRREMONT OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19642,GAZPROM DOBYCHA KRASNODAR OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19643,GAZPROM TRANSGAZ KRASNODAR OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19644,GAZPROM PERSONAL OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19645,GAZPROM PERERABOTKA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19646,GAZPROM TRANSGAZ VOLGOGRAD OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19647,GAZPROM TRANSGAZ TOMSK OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19648,GAZPROM TRANSGAZ SURGUT OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19649,GAZPROM TRANSGAZ NIZHNI NOVGOROD OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19650,GAZPROM GAZNADZOR OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19652,GAZPROM KOMPLEKTATSIYA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19653,GAZPROM VNIIGAZ OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19654,GAZPROM TELEKOM OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19670,GAZPROM INFORM OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19672,GAZPROM DOBYCHA IRKUTSK OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19673,GAZMASH AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19674,GAZPROM TRANSGAZ SAMARA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19675,GAZPROM KAPITAL OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19676,YAMALGAZINVEST ZAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19677,GAZPROM DOBYCHA URENGOI OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19678,GAZPROM GEOLOGORAZVEDKA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19681,GAZPROM TRANSGAZ MAKHACHKALA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19683,GAZPROM TRANSGAZ UFA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19684,VOSTOKGAZPROM OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19685,LAZURNAYA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19686,GAZPROM PROMGAZ AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19687,KAMCHATGAZPROM OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19688,DALTRANSGAZ OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19690,DRUZHBA AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19691,KRASNOYARSKGAZPROM PAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19692,ACHIM DEVELOPMENT OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19989,SG MSK AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19990,BM PROEKT OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19992,LLC BALTECH
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19993,BM HOLDING AG
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19995,BOM ASSET MANAGEMENT LTD
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19996,BOM FINANCE LTD
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19997,BOM PROJECT FINANCING LTD
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19998,CROSSPLANET LTD
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,19999,FINANSOVY ASSISTENT CJSC
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20000,BPO PECHATNIKI OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20001,UNITED COMPANY OJSC
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20002,BM BANK PUBLIC JOINT STOCK COMPANY
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20003,LESPROMPROTSESSING ZAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20005,RIELTSITI OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20006,MEZHDUNARODNAYA UPRAVLYAYUSHCHAYA KOMPANIYA AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20007,BM-DIREKTSIYA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20008,OPEN JOINT STOCK COMPANY CHAYKA
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20009,AUTOMATED BANKING TECHNOLOGIES CJSC
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20294,CREDIT URAL BANK
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20295,GAZKARDSERVIS OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20296,GAZPROM MEDIA HOLDING
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20297,GAZPROMBANK LEASING ZAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20298,GAZPROMBANK UPRAVLENIE AKTIVAMI
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20299,GPB-FACTORING OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20300,GPB INVEST OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20301,NEW FINANCIAL TECHNOLOGIES OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20302,PO URALENERGOMONTAZH ZAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20303,GPB-MORTGAGE JSC
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20304,IZ KARTEKS OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20305,IZHORSKIYE ZAVODY OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20306,KRIOGENMASH OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20307,OMZ OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20308,OMZ SPETSSTAL OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20309,URALMASHZAVOD OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20311,AREXIMBANK-GAZPROMBANK GROUP CJSC
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20312,GAZPROMBANK (SWITZERLAND) LTD
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20313,CENTREX EUROPE ENERGY AND GAS AG
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20314,GPB-DI HOLDINGS LIMITED
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20315,GPB FINANCIAL SERVICES LIMITED
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20316,GPB GLOBAL RESOURCES BV
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20317,GPB INTERNATIONAL SA
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20318,NAGELFAR TRADE AND INVEST LIMITED
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20319,GAZPROMBANK LATIN AMERICA VENTURES BV
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20320,SKODA JS A.S.
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20621,TD AGROTORG OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20640,RASSVET OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20660,AGROKREDIT-INFORM AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20661,UMANSKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20662,BELOGLINSKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20665,LADOZHSKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20666,VELICHKOVSKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20667,EYANSKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20668,KHOMYAKOVSKI KHLADOKOMBINAT ZAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20669,MALOROSSISKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20670,KRYLOVSKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20671,ROVNENSKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20672,STEPNYANSKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20673,ALBASHSKI ELEVATOR OAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20675,NOVATEK-UST-LUGA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20676,SHERVUD PREMER OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20677,NOVATEK-TARKOSALENEFTEGAZ OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20678,NOVATEK SEVERO-ZAPAD OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20679,NOVATEK-PUROVSKI ZPK OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20680,NOVATEK-TRANSERVIS OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20681,NOVATEK-PERM OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20683,NOVATEK-CHELYABINSK OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20684,NOVATEK-YARSALENEFTEGAZ OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20685,NOVATEK-KOSTROMA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20686,TERNEFTEGAZ ZAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,20687,YARGEO OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22383,TRANSNEFT FINANS OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22384,TRANSNEFT-MEDIA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22385,TRANSNEFT-PRIVOLGA AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22386,TRANSNEFT-SIBIR AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22387,DSD OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22388,SVYAZTRANSNEFT AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22389,TRANSNEFT-URAL AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22390,TRANSNEFTEPRODUKT PAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22391,TRANSNEFT-DRUZHBA AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22392,GIPROTRUBOPROVOD AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22393,CHERNOMORTRANSNEFT AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22394,TSUP VSTO OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22395,TRANSNEFT-TSENTRALNAYA SIBIR AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22396,TRANSNEFT-SEVER AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22397,TRANSNEFT-OKHRANA OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22398,TRANSNEFT-PODVODSERVIS AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22399,TRANSNEFT-DIASKAN AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22400,NPF TRANSNEFT AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22401,TRANSNEFT-METROLOGIYA AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,22402,TRANSNEFT-PRIKAME AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23552,LENGIPRONEFTEKHIM OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23554,SURGUTMEBEL OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23557,MEDIA-INVEST OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23559,PSKOVNEFTEPRODUKT OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23562,NOVGORODNEFTEPRODUKT OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23566,SOVKHOZ CHERVISHEVSKI PAO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23568,KINEF OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23569,KALININGRADNEFTEPRODUKT OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23570,SO TVERNEFTEPRODUKT OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23571,STRAKHOVOVE OBSHCHESTVO SURGUTNEFTEGAZ OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23572,KIRISHIAVTOSERVIS OOO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,23577,SNGB AO
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,26182,KAYAKIRAN Evren
OFAC,NONOFAC,XXX,_NAME_
OFAC,OFAC,,nan
OFAC,NONOFAC,XXX,_NAME_
